"Sujeito";"Predicado";"Objeto"
"/index.php/Joy_Hill";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Joy_Hill";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Joy_Hill";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Joy_Hill";"appearsIn";"A Game of Thrones (Mentioned)"
"/index.php/Joy_Hill";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Joy_Hill";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Joy_Hill";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Joy_Hill";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Joy_Hill";"nameIs";"Joy Hill"
"/index.php/Joyeuse_Erenford";"hasAllegianceWith";"/index.php/House_Erenford"
"/index.php/Joyeuse_Erenford";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Joyeuse_Erenford";"hasAllegianceWith";"House Erenford"
"/index.php/Joyeuse_Erenford";"hasAllegianceWith";"House Frey"
"/index.php/Joyeuse_Erenford";"bornIn";"In 282AC or 283AC"
"/index.php/Joyeuse_Erenford";"spouse";"/index.php/Walder_Frey"
"/index.php/Joyeuse_Erenford";"spouse";"Lord Walder Frey"
"/index.php/Joyeuse_Erenford";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Joyeuse_Erenford";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Joyeuse_Erenford";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Joyeuse_Erenford";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Joyeuse_Erenford";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Joyeuse_Erenford";"appearsIn";"A Game of Thrones (Appears)"
"/index.php/Joyeuse_Erenford";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Joyeuse_Erenford";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Joyeuse_Erenford";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Joyeuse_Erenford";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Joyeuse_Erenford";"Played by";"Kelly Long"
"/index.php/Joyeuse_Erenford";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_1"
"/index.php/Joyeuse_Erenford";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_3"
"/index.php/Joyeuse_Erenford";"appearsInSeason";"Season 1 | Season 3"
"/index.php/Joyeuse_Erenford";"nameIs";"Joyeuse Erenford"
"/index.php/Jurne";"titlesIs";"Maester"
"/index.php/Jurne";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Jurne";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Jurne";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Jurne";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Jurne";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Jurne";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Jurne";"nameIs";"Jurne"
"/index.php/Justin_Massey";"hasAlias";"The Smiler"
"/index.php/Justin_Massey";"titlesIs";"Ser"
"/index.php/Justin_Massey";"hasAllegianceWith";"/index.php/House_Massey"
"/index.php/Justin_Massey";"hasAllegianceWith";"/index.php/House_Baratheon_of_Dragonstone"
"/index.php/Justin_Massey";"hasAllegianceWith";"House Massey"
"/index.php/Justin_Massey";"hasAllegianceWith";"House Baratheon of Dragonstone"
"/index.php/Justin_Massey";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Justin_Massey";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Justin_Massey";"appearsIn";"/index.php/The_Winds_of_Winter"
"/index.php/Justin_Massey";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Justin_Massey";"appearsIn";"A Dance with Dragons (Appears)"
"/index.php/Justin_Massey";"appearsIn";"The Winds of Winter (Appears)"
"/index.php/Justin_Massey";"nameIs";"Justin Massey"
"/index.php/Jyana";"hasAllegianceWith";"/index.php/House_Reed"
"/index.php/Jyana";"hasAllegianceWith";"House Reed"
"/index.php/Jyana";"Culture";"/index.php/Crannogmen"
"/index.php/Jyana";"Culture";"Crannogmen"
"/index.php/Jyana";"spouse";"/index.php/Howland_Reed"
"/index.php/Jyana";"spouse";"Lord Howland Reed"
"/index.php/Jyana";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Jyana";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Jyana";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Jyana";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Jyana";"nameIs";"Jyana"
"/index.php/Jyanna_Frey";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Jyanna_Frey";"hasAllegianceWith";"House Frey"
"/index.php/Jyanna_Frey";"spouse";"/index.php/Benfrey_Frey"
"/index.php/Jyanna_Frey";"spouse";"Ser Benfrey Frey"
"/index.php/Jyanna_Frey";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Jyanna_Frey";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Jyanna_Frey";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Jyanna_Frey";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Jyanna_Frey";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Jyanna_Frey";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Jyanna_Frey";"nameIs";"Jyanna Frey"
"/index.php/Jyck";"hasAllegianceWith";"/index.php/House_Lannister"
"/index.php/Jyck";"hasAllegianceWith";"House Lannister"
"/index.php/Jyck";"diedIn";"/index.php/Mountains_of_the_Moon"
"/index.php/Jyck";"diedIn";"In 298AC, at Mountains of the Moon"
"/index.php/Jyck";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Jyck";"appearsIn";"A Game of Thrones (Appears)"
"/index.php/Jyck";"nameIs";"Jyck"
"/index.php/Jynessa_Blackmont";"hasAllegianceWith";"/index.php/House_Blackmont"
"/index.php/Jynessa_Blackmont";"hasAllegianceWith";"House Blackmont"
"/index.php/Jynessa_Blackmont";"Culture";"/index.php/Dornish"
"/index.php/Jynessa_Blackmont";"Culture";"Dornish"
"/index.php/Jynessa_Blackmont";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Jynessa_Blackmont";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Jynessa_Blackmont";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Jynessa_Blackmont";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Jynessa_Blackmont";"nameIs";"Jynessa Blackmont"
"/index.php/Jyzene";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Jyzene";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Jyzene";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Jyzene";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Jyzene";"nameIs";"Jyzene"
"/index.php/Kaeth";"titlesIs";"/index.php/Grand_Maester"
"/index.php/Kaeth";"titlesIs";"Grand Maester"
"/index.php/Kaeth";"bornIn";"At 175AC, 176AC or 177AC"
"/index.php/Kaeth";"diedIn";"/index.php/King%27s_Landing"
"/index.php/Kaeth";"diedIn";"In 257AC or 258AC, at King's Landing"
"/index.php/Kaeth";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Kaeth";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Kaeth";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Kaeth";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Kaeth";"nameIs";"Kaeth"
"/index.php/Karlon_Stark";"titlesIs";"/index.php/Karhold"
"/index.php/Karlon_Stark";"titlesIs";"Lord of Karl's Hold"
"/index.php/Karlon_Stark";"hasAllegianceWith";"/index.php/House_Stark"
"/index.php/Karlon_Stark";"hasAllegianceWith";"House Stark"
"/index.php/Karlon_Stark";"Culture";"/index.php/Northmen"
"/index.php/Karlon_Stark";"Culture";"Northmen"
"/index.php/Karlon_Stark";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Karlon_Stark";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Karlon_Stark";"nameIs";"Karlon Stark"
"/index.php/Karyl_Vance";"titlesIs";"/index.php/Wayfarer%27s_Rest"
"/index.php/Karyl_Vance";"titlesIs";"Ser"
"/index.php/Karyl_Vance";"titlesIs";"Lord of Wayfarer's Rest"
"/index.php/Karyl_Vance";"hasAllegianceWith";"/index.php/House_Vance_of_Wayfarer%27s_Rest"
"/index.php/Karyl_Vance";"hasAllegianceWith";"House Vance of Wayfarer's Rest"
"/index.php/Karyl_Vance";"bornIn";"/index.php/Wayfarer%27s_Rest"
"/index.php/Karyl_Vance";"bornIn";"At Wayfarer's Rest"
"/index.php/Karyl_Vance";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Karyl_Vance";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Karyl_Vance";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Karyl_Vance";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Karyl_Vance";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Karyl_Vance";"appearsIn";"A Game of Thrones (Appears)"
"/index.php/Karyl_Vance";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Karyl_Vance";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Karyl_Vance";"appearsIn";"A Feast for Crows (Appears)"
"/index.php/Karyl_Vance";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Karyl_Vance";"nameIs";"Karyl Vance"
"/index.php/Kedge_Whiteye";"hasAllegianceWith";"/index.php/Night%27s_Watch"
"/index.php/Kedge_Whiteye";"hasAllegianceWith";"Night's Watch"
"/index.php/Kedge_Whiteye";"bornIn";"In or between 251AC and 260AC"
"/index.php/Kedge_Whiteye";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Kedge_Whiteye";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Kedge_Whiteye";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Kedge_Whiteye";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Kedge_Whiteye";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Kedge_Whiteye";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Kedge_Whiteye";"appearsIn";"A Feast for Crows (Appears)"
"/index.php/Kedge_Whiteye";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Kedge_Whiteye";"nameIs";"Kedge Whiteye"
"/index.php/Kedry";"titlesIs";"Maester"
"/index.php/Kedry";"diedIn";"/index.php/Disputed_Lands"
"/index.php/Kedry";"diedIn";"In 300AC, at off the coast of the Disputed Lands"
"/index.php/Kedry";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Kedry";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Kedry";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Kedry";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Kedry";"nameIs";"Kedry"
"/index.php/Kegs";"hasAllegianceWith";"/index.php/Night%27s_Watch"
"/index.php/Kegs";"hasAllegianceWith";"Night's Watch"
"/index.php/Kegs";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Kegs";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Kegs";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Kegs";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Kegs";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Kegs";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Kegs";"nameIs";"Kegs"
"/index.php/Kella";"hasAllegianceWith";"/index.php/House_Baelish"
"/index.php/Kella";"hasAllegianceWith";"House Baelish"
"/index.php/Kella";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Kella";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Kella";"nameIs";"Kella"
"/index.php/Kemmett_Pyke";"hasAlias";"Kemmett the Bastard"
"/index.php/Kemmett_Pyke";"Culture";"/index.php/Ironborn"
"/index.php/Kemmett_Pyke";"Culture";"Ironborn"
"/index.php/Kemmett_Pyke";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Kemmett_Pyke";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Kemmett_Pyke";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Kemmett_Pyke";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Kemmett_Pyke";"nameIs";"Kemmett Pyke"
"/index.php/Kenned";"hasAlias";"Kenned the Whale"
"/index.php/Kenned";"hasAllegianceWith";"/index.php/House_Greyjoy"
"/index.php/Kenned";"hasAllegianceWith";"House Greyjoy"
"/index.php/Kenned";"Culture";"/index.php/Ironborn"
"/index.php/Kenned";"Culture";"Ironborn"
"/index.php/Kenned";"diedIn";"/index.php/Winterfell"
"/index.php/Kenned";"diedIn";"In 299AC, at Winterfell"
"/index.php/Kenned";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Kenned";"appearsIn";"A Clash of Kings (Appeared)"
"/index.php/Kenned";"nameIs";"Kenned"
"/index.php/Kennos_of_Kayce";"titlesIs";"/index.php/Knight"
"/index.php/Kennos_of_Kayce";"titlesIs";"Ser"
"/index.php/Kennos_of_Kayce";"hasAllegianceWith";"/index.php/House_Kenning_of_Kayce"
"/index.php/Kennos_of_Kayce";"hasAllegianceWith";"House Kenning of Kayce"
"/index.php/Kennos_of_Kayce";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Kennos_of_Kayce";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Kennos_of_Kayce";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Kennos_of_Kayce";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Kennos_of_Kayce";"appearsIn";"A Feast for Crows (Appears)"
"/index.php/Kennos_of_Kayce";"appearsIn";"A Dance with Dragons (Appears)"
"/index.php/Kennos_of_Kayce";"nameIs";"Kennos of Kayce"
"/index.php/Ketter";"hasAllegianceWith";"/index.php/Night%27s_Watch"
"/index.php/Ketter";"hasAllegianceWith";"Night's Watch"
"/index.php/Ketter";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Ketter";"appearsIn";"A Game of Thrones (Appears)"
"/index.php/Ketter";"nameIs";"Ketter"
"/index.php/Kevan_Lannister";"titlesIs";"/index.php/Knight"
"/index.php/Kevan_Lannister";"titlesIs";"/index.php/Master_of_Laws"
"/index.php/Kevan_Lannister";"titlesIs";"/index.php/Regent"
"/index.php/Kevan_Lannister";"titlesIs";"Ser"
"/index.php/Kevan_Lannister";"titlesIs";"Master of Laws"
"/index.php/Kevan_Lannister";"titlesIs";"Lord Regent"
"/index.php/Kevan_Lannister";"titlesIs";"Protector of the Realm"
"/index.php/Kevan_Lannister";"hasAllegianceWith";"/index.php/House_Lannister"
"/index.php/Kevan_Lannister";"hasAllegianceWith";"House Lannister"
"/index.php/Kevan_Lannister";"bornIn";"In 244AC or 245AC"
"/index.php/Kevan_Lannister";"diedIn";"/index.php/King%27s_Landing"
"/index.php/Kevan_Lannister";"diedIn";"In 300AC, at King's Landing"
"/index.php/Kevan_Lannister";"spouse";"/index.php/Dorna_Swyft"
"/index.php/Kevan_Lannister";"spouse";"Dorna Swyft"
"/index.php/Kevan_Lannister";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Kevan_Lannister";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Kevan_Lannister";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Kevan_Lannister";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Kevan_Lannister";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Kevan_Lannister";"appearsIn";"A Game of Thrones (Appears)"
"/index.php/Kevan_Lannister";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Kevan_Lannister";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Kevan_Lannister";"appearsIn";"A Feast for Crows (Appears)"
"/index.php/Kevan_Lannister";"appearsIn";"A Dance with Dragons (POV)"
"/index.php/Kevan_Lannister";"Played by";"Ian Gelder"
"/index.php/Kevan_Lannister";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_1"
"/index.php/Kevan_Lannister";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_2"
"/index.php/Kevan_Lannister";"appearsInSeason";"Season 1 | Season 2"
"/index.php/Kevan_Lannister";"nameIs";"Kevan Lannister"
"/index.php/Kezmya";"titlesIs";"Cupbearer"
"/index.php/Kezmya";"hasAllegianceWith";"/index.php/House_of_Pahl"
"/index.php/Kezmya";"hasAllegianceWith";"House of Pahl"
"/index.php/Kezmya";"Culture";"/index.php/Ghis"
"/index.php/Kezmya";"Culture";"Ghiscari"
"/index.php/Kezmya";"bornIn";"/index.php/Meereen"
"/index.php/Kezmya";"bornIn";"At Meereen"
"/index.php/Kezmya";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Kezmya";"appearsIn";"A Dance with Dragons (Appears)"
"/index.php/Kezmya";"nameIs";"Kezmya"
"/index.php/Khorane_Sathmantes";"Culture";"/index.php/Lys"
"/index.php/Khorane_Sathmantes";"Culture";"Lyseni"
"/index.php/Khorane_Sathmantes";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Khorane_Sathmantes";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Khorane_Sathmantes";"nameIs";"Khorane Sathmantes"
"/index.php/Khrazz";"hasAllegianceWith";"/index.php/House_of_Loraq"
"/index.php/Khrazz";"hasAllegianceWith";"House of Loraq"
"/index.php/Khrazz";"Culture";"/index.php/Ghis"
"/index.php/Khrazz";"Culture";"Ghiscari"
"/index.php/Khrazz";"bornIn";"In 277AC (roughly)"
"/index.php/Khrazz";"diedIn";"/index.php/Meereen"
"/index.php/Khrazz";"diedIn";"In 300AC, at Meereen"
"/index.php/Khrazz";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Khrazz";"appearsIn";"A Dance with Dragons (Appears)"
"/index.php/Khrazz";"nameIs";"Khrazz"
"/index.php/Kirby_Pimm";"titlesIs";"Ser"
"/index.php/Kirby_Pimm";"appearsIn";"/index.php/The_Mystery_Knight"
"/index.php/Kirby_Pimm";"appearsIn";"The Mystery Knight"
"/index.php/Kirby_Pimm";"nameIs";"Kirby Pimm"
"/index.php/Kirth_Vance";"hasAllegianceWith";"/index.php/House_Vance_of_Atranta"
"/index.php/Kirth_Vance";"hasAllegianceWith";"House Vance of Atranta"
"/index.php/Kirth_Vance";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Kirth_Vance";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Kirth_Vance";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Kirth_Vance";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Kirth_Vance";"nameIs";"Kirth Vance"
"/index.php/House_Templeton";"Coat of arms";"Sable, a saltire Or charged with nine stars of the first, that in the centre of seven points, the rest of six points"
"/index.php/House_Templeton";"seatIs";"/index.php/Ninestars"
"/index.php/House_Templeton";"seatIs";"Ninestars"
"/index.php/House_Templeton";"currentLordIs";"/index.php/Knight"
"/index.php/House_Templeton";"currentLordIs";"/index.php/Symond_Templeton"
"/index.php/House_Templeton";"currentLordIs";"Ser Symond Templeton"
"/index.php/House_Templeton";"titlesIs";"The Knight of Ninestars"
"/index.php/House_Templeton";"isOverlordOf";"/index.php/House_Arryn"
"/index.php/House_Templeton";"isOverlordOf";"House Arryn"
"/index.php/House_Templeton";"nameIs";"House Templeton"
"/index.php/Kojja_Mo";"Culture";"/index.php/Summer_Islands"
"/index.php/Kojja_Mo";"Culture";"Summer Islands"
"/index.php/Kojja_Mo";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Kojja_Mo";"appearsIn";"A Feast for Crows (Appears)"
"/index.php/Kojja_Mo";"nameIs";"Kojja Mo"
"/index.php/Koss";"diedIn";"/index.php/Gods_Eye_town"
"/index.php/Koss";"diedIn";"In 299AC, at Gods Eye"
"/index.php/Koss";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Koss";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Koss";"nameIs";"Koss"
"/index.php/Kraznys_mo_Nakloz";"hasAllegianceWith";"/index.php/Good_Masters"
"/index.php/Kraznys_mo_Nakloz";"hasAllegianceWith";"Good Masters"
"/index.php/Kraznys_mo_Nakloz";"hasAllegianceWith";"House of Nakloz"
"/index.php/Kraznys_mo_Nakloz";"Culture";"/index.php/Astapor"
"/index.php/Kraznys_mo_Nakloz";"Culture";"Astapor"
"/index.php/Kraznys_mo_Nakloz";"diedIn";"/index.php/Astapor"
"/index.php/Kraznys_mo_Nakloz";"diedIn";"In 299AC, at Astapor"
"/index.php/Kraznys_mo_Nakloz";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Kraznys_mo_Nakloz";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Kraznys_mo_Nakloz";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Kraznys_mo_Nakloz";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Kraznys_mo_Nakloz";"Played by";"Dan Hildebrand"
"/index.php/Kraznys_mo_Nakloz";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_3"
"/index.php/Kraznys_mo_Nakloz";"appearsInSeason";"Season 3"
"/index.php/Kraznys_mo_Nakloz";"nameIs";"Kraznys mo Nakloz"
"/index.php/Krazz";"hasAllegianceWith";"/index.php/House_of_Loraq"
"/index.php/Krazz";"hasAllegianceWith";"House of Loraq"
"/index.php/Krazz";"Culture";"/index.php/Ghis"
"/index.php/Krazz";"Culture";"Ghiscari"
"/index.php/Krazz";"bornIn";"In 277AC (roughly)"
"/index.php/Krazz";"diedIn";"/index.php/Meereen"
"/index.php/Krazz";"diedIn";"In 300AC, at Meereen"
"/index.php/Krazz";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Krazz";"appearsIn";"A Dance with Dragons (Appears)"
"/index.php/Krazz";"nameIs";"Khrazz"
"/index.php/Kromm";"hasAllegianceWith";"/index.php/House_Greyjoy"
"/index.php/Kromm";"hasAllegianceWith";"House Greyjoy"
"/index.php/Kromm";"Culture";"/index.php/Ironborn"
"/index.php/Kromm";"Culture";"ironborn"
"/index.php/Kromm";"bornIn";"/index.php/Iron_Islands"
"/index.php/Kromm";"bornIn";"At Iron Islands"
"/index.php/Kromm";"diedIn";"/index.php/Sack_of_Winterfell"
"/index.php/Kromm";"diedIn";"In 299AC, at Winterfell"
"/index.php/Kromm";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Kromm";"appearsIn";"A Clash of Kings"
"/index.php/Kromm";"nameIs";"Kromm"
"/index.php/Kurleket";"hasAllegianceWith";"/index.php/House_Bracken"
"/index.php/Kurleket";"hasAllegianceWith";"House Bracken"
"/index.php/Kurleket";"diedIn";"/index.php/298_AL"
"/index.php/Kurleket";"diedIn";"/index.php/Mountains_of_the_Moon"
"/index.php/Kurleket";"diedIn";"In +/- 298 AL, at Mountains of the Moon"
"/index.php/Kurleket";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Kurleket";"appearsIn";"A Game of Thrones (Appears)"
"/index.php/Kurleket";"nameIs";"Kurleket"
"/index.php/Kurz";"diedIn";"/index.php/Riverlands"
"/index.php/Kurz";"diedIn";"In 299AC, at Riverlands"
"/index.php/Kurz";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Kurz";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Kurz";"nameIs";"Kurz"
"/index.php/Kyle";"hasAlias";"the Cat of Misty Moor"
"/index.php/Kyle";"titlesIs";"/index.php/Knight"
"/index.php/Kyle";"titlesIs";"Ser"
"/index.php/Kyle";"appearsIn";"/index.php/The_Mystery_Knight"
"/index.php/Kyle";"appearsIn";"The Mystery Knight (Appears)"
"/index.php/Kyle";"nameIs";"Kyle"
"/index.php/Kyle_(Banners)";"hasAllegianceWith";"/index.php/Brotherhood_Without_Banners"
"/index.php/Kyle_(Banners)";"hasAllegianceWith";"Brotherhood Without Banners"
"/index.php/Kyle_(Banners)";"diedIn";"/index.php/Riverlands"
"/index.php/Kyle_(Banners)";"diedIn";"In 299AC, at Riverlands"
"/index.php/Kyle_(Banners)";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Kyle_(Banners)";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Kyle_(Banners)";"nameIs";"Kyle (Banners)"
"/index.php/Kyle_Condon";"titlesIs";"/index.php/Knight"
"/index.php/Kyle_Condon";"titlesIs";"Ser"
"/index.php/Kyle_Condon";"hasAllegianceWith";"/index.php/House_Condon"
"/index.php/Kyle_Condon";"hasAllegianceWith";"House Condon"
"/index.php/Kyle_Condon";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Kyle_Condon";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Kyle_Condon";"nameIs";"Kyle Condon"
"/index.php/Kyle_Royce";"hasAllegianceWith";"/index.php/House_Royce"
"/index.php/Kyle_Royce";"hasAllegianceWith";"House Royce"
"/index.php/Kyle_Royce";"diedIn";"/index.php/King%27s_Landing"
"/index.php/Kyle_Royce";"diedIn";"At King's Landing"
"/index.php/Kyle_Royce";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Kyle_Royce";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Kyle_Royce";"nameIs";"Kyle Royce"
"/index.php/Kyleg";"Culture";"/index.php/Free_Folk"
"/index.php/Kyleg";"Culture";"Free Folk"
"/index.php/Kyleg";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Kyleg";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Kyleg";"nameIs";"Kyleg"
"/index.php/Kym";"titlesIs";"Maester"
"/index.php/Kym";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Kym";"appearsIn";"A Clash of Kings"
"/index.php/Kym";"nameIs";"Kym"
"/index.php/Kyra";"hasAllegianceWith";"/index.php/House_Stark"
"/index.php/Kyra";"hasAllegianceWith";"House Stark"
"/index.php/Kyra";"bornIn";"In 280AC or 281AC, at Winter Town"
"/index.php/Kyra";"diedIn";"/index.php/Dreadfort"
"/index.php/Kyra";"diedIn";"In 300AC, at Forests near the Dreadfort"
"/index.php/Kyra";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Kyra";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Kyra";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Kyra";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Kyra";"appearsIn";"A Game of Thrones (Appears)"
"/index.php/Kyra";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Kyra";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Kyra";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Kyra";"nameIs";"Kyra"
"/index.php/Kyra_Frey";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Kyra_Frey";"hasAllegianceWith";"House Frey"
"/index.php/Kyra_Frey";"bornIn";"In or between 262AC and 277AC"
"/index.php/Kyra_Frey";"spouse";"/index.php/Garse_Goodbrook"
